dataset_id,object_id,analysis_family,condition,feature_name,value,unit,quality_status,model_eligible,notes
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=150cm;off_axis=0cm,mi_delay_samples,4.0,samples,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=200cm;off_axis=0cm,mi_delay_log_energy,0.37796869243130615,log_energy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=200cm;off_axis=0cm,mi_delay_samples,8.0,samples,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=25cm;off_axis=0cm,mi_delay_log_energy,0.18898434621565308,log_energy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=25cm;off_axis=0cm,mi_delay_samples,4.0,samples,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=25cm;off_axis=20cm,mi_delay_log_energy,0.40760880319377435,log_energy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=25cm;off_axis=20cm,mi_delay_samples,9.0,samples,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=25cm;off_axis=40cm,mi_delay_log_energy,0.13586960106459145,log_energy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=25cm;off_axis=40cm,mi_delay_samples,3.0,samples,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=50cm;off_axis=0cm,mi_delay_log_energy,0.18898434621565308,log_energy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=50cm;off_axis=0cm,mi_delay_samples,4.0,samples,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=50cm;off_axis=20cm,mi_delay_log_energy,0.5434784042583658,log_energy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=50cm;off_axis=20cm,mi_delay_samples,12.0,samples,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=50cm;off_axis=40cm,mi_delay_log_energy,0.5434784042583658,log_energy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,mutual_information_delay,thickness=50cm;off_axis=40cm,mi_delay_samples,12.0,samples,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,nearest_neighbor_entropy,thickness=100cm;off_axis=0cm,theiler_nn_entropy_bits_d2,0.8395563653739032,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,nearest_neighbor_entropy,thickness=150cm;off_axis=0cm,theiler_nn_entropy_bits_d2,1.2512159638215652,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,nearest_neighbor_entropy,thickness=200cm;off_axis=0cm,theiler_nn_entropy_bits_d2,1.2263137138648348,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,nearest_neighbor_entropy,thickness=25cm;off_axis=0cm,theiler_nn_entropy_bits_d2,0.7995563653739032,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,nearest_neighbor_entropy,thickness=25cm;off_axis=20cm,theiler_nn_entropy_bits_d2,1.6727699508431728,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,nearest_neighbor_entropy,thickness=25cm;off_axis=40cm,theiler_nn_entropy_bits_d2,2.7998516648103617,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,nearest_neighbor_entropy,thickness=50cm;off_axis=0cm,theiler_nn_entropy_bits_d2,0.8395563653739032,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,nearest_neighbor_entropy,thickness=50cm;off_axis=20cm,theiler_nn_entropy_bits_d2,0.5711712862614253,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,nearest_neighbor_entropy,thickness=50cm;off_axis=40cm,theiler_nn_entropy_bits_d2,1.6298023813954976,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=100cm;off_axis=0cm,effective_shape_bins,25.01829873690078,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=100cm;off_axis=0cm,n_energy,51.0,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=100cm;off_axis=0cm,normalized_shape_total_variation,0.334964121221482,,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=100cm;off_axis=0cm,peak_energy_MeV,63.0,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=100cm;off_axis=0cm,response_weighted_energy_spread_MeV,17.2737441925703,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=100cm;off_axis=0cm,response_weighted_mean_energy_MeV,51.73768879501011,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=100cm;off_axis=0cm,shape_entropy_bits,4.644911783380493,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=100cm;off_axis=0cm,spectral_integral,94.37066312229432,n_cm-2_uC-1,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=150cm;off_axis=0cm,effective_shape_bins,30.51520293035216,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=150cm;off_axis=0cm,n_energy,51.0,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=150cm;off_axis=0cm,normalized_shape_total_variation,0.3139532058775926,,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=150cm;off_axis=0cm,peak_energy_MeV,63.0,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=150cm;off_axis=0cm,response_weighted_energy_spread_MeV,18.238419439435894,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=150cm;off_axis=0cm,response_weighted_mean_energy_MeV,48.15595359160854,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=150cm;off_axis=0cm,shape_entropy_bits,4.931456279453647,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=150cm;off_axis=0cm,spectral_integral,5.564088757795689,n_cm-2_uC-1,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=200cm;off_axis=0cm,effective_shape_bins,34.883941692600594,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=200cm;off_axis=0cm,n_energy,51.0,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=200cm;off_axis=0cm,normalized_shape_total_variation,0.2593875904842351,,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=200cm;off_axis=0cm,peak_energy_MeV,63.0,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=200cm;off_axis=0cm,response_weighted_energy_spread_MeV,18.611015728433323,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=200cm;off_axis=0cm,response_weighted_mean_energy_MeV,45.85838586627347,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=200cm;off_axis=0cm,shape_entropy_bits,5.124491160778431,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=200cm;off_axis=0cm,spectral_integral,0.8479430591689922,n_cm-2_uC-1,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=0cm,effective_shape_bins,26.786944869368597,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=0cm,n_energy,51.0,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=0cm,normalized_shape_total_variation,0.3230524150372849,,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=0cm,peak_energy_MeV,63.0,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=0cm,response_weighted_energy_spread_MeV,16.81184397178781,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=0cm,response_weighted_mean_energy_MeV,51.161504927517846,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=0cm,shape_entropy_bits,4.743458141795433,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=0cm,spectral_integral,11257.21381370519,n_cm-2_uC-1,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=20cm,effective_shape_bins,47.756528889992666,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=20cm,n_energy,50.0,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=20cm,normalized_shape_total_variation,0.13544711331531367,,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=20cm,peak_energy_MeV,63.0,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=20cm,response_weighted_energy_spread_MeV,18.109458222776926,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=20cm,response_weighted_mean_energy_MeV,34.82352184803591,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=20cm,shape_entropy_bits,5.577626075225843,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=20cm,spectral_integral,359.3605510266853,n_cm-2_uC-1,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=40cm,effective_shape_bins,46.60184510970853,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=40cm,n_energy,50.0,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=40cm,normalized_shape_total_variation,0.08151384125832943,,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=40cm,peak_energy_MeV,63.0,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=40cm,response_weighted_energy_spread_MeV,16.311799393720097,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=40cm,response_weighted_mean_energy_MeV,28.653341388332834,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=40cm,shape_entropy_bits,5.542315171610881,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=25cm;off_axis=40cm,spectral_integral,44.126092760505294,n_cm-2_uC-1,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=0cm,effective_shape_bins,22.29294559606061,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=0cm,n_energy,51.0,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=0cm,normalized_shape_total_variation,0.3619232188376667,,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=0cm,peak_energy_MeV,63.0,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=0cm,response_weighted_energy_spread_MeV,15.943107584689727,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=0cm,response_weighted_mean_energy_MeV,53.50031832185427,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=0cm,shape_entropy_bits,4.478515349262701,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=0cm,spectral_integral,1969.3228620840166,n_cm-2_uC-1,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=20cm,effective_shape_bins,39.029131388571145,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=20cm,n_energy,50.0,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=20cm,normalized_shape_total_variation,0.24114704309863108,,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=20cm,peak_energy_MeV,65.0,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=20cm,response_weighted_energy_spread_MeV,18.84680422166702,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=20cm,response_weighted_mean_energy_MeV,43.4640304760962,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=20cm,shape_entropy_bits,5.286479450173953,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=20cm,spectral_integral,259.3984008501146,n_cm-2_uC-1,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=40cm,effective_shape_bins,47.117678990245516,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=40cm,n_energy,50.0,count,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=40cm,normalized_shape_total_variation,0.1472991993214013,,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=40cm,peak_energy_MeV,63.0,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=40cm,response_weighted_energy_spread_MeV,18.183296137130903,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=40cm,response_weighted_mean_energy_MeV,36.26668062668819,MeV,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=40cm,shape_entropy_bits,5.5581965688661175,bit,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_shape,thickness=50cm;off_axis=40cm,spectral_integral,41.2759032294348,n_cm-2_uC-1,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_support,thickness=100cm;off_axis=0cm,covered_lethargy_width,2.4567357728213044,lethargy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_support,thickness=150cm;off_axis=0cm,covered_lethargy_width,2.4567357728213044,lethargy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_support,thickness=200cm;off_axis=0cm,covered_lethargy_width,2.4567357728213044,lethargy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_support,thickness=25cm;off_axis=0cm,covered_lethargy_width,2.4567357728213044,lethargy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_support,thickness=25cm;off_axis=20cm,covered_lethargy_width,2.302585092994046,lethargy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_support,thickness=25cm;off_axis=40cm,covered_lethargy_width,2.302585092994046,lethargy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_support,thickness=50cm;off_axis=0cm,covered_lethargy_width,2.4567357728213044,lethargy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_support,thickness=50cm;off_axis=20cm,covered_lethargy_width,2.302585092994046,lethargy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,spectral_support,thickness=50cm;off_axis=40cm,covered_lethargy_width,2.302585092994046,lethargy,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,statistical_support,thickness=100cm;off_axis=0cm,positive_response_bin_fraction,1.0,fraction,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,statistical_support,thickness=150cm;off_axis=0cm,positive_response_bin_fraction,1.0,fraction,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,statistical_support,thickness=200cm;off_axis=0cm,positive_response_bin_fraction,1.0,fraction,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,statistical_support,thickness=25cm;off_axis=0cm,positive_response_bin_fraction,1.0,fraction,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,statistical_support,thickness=25cm;off_axis=20cm,positive_response_bin_fraction,1.0,fraction,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,statistical_support,thickness=25cm;off_axis=40cm,positive_response_bin_fraction,1.0,fraction,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,statistical_support,thickness=50cm;off_axis=0cm,positive_response_bin_fraction,1.0,fraction,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,statistical_support,thickness=50cm;off_axis=20cm,positive_response_bin_fraction,1.0,fraction,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
N002,N002.SEQ_SPEC,statistical_support,thickness=50cm;off_axis=40cm,positive_response_bin_fraction,1.0,fraction,descriptive,False,Each spectrum is analyzed at its own measured benchmark condition; historical configurations are not interpreted as a controlled thickness-only trajectory.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=10MeV,area_under_buildup_curve_MFP,200.52125,MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=10MeV,curvature_rms_per_MFP2,0.03007614277947687,per_MFP2,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
