energy_low_MeV,energy_high_MeV,energy_center_MeV,probability_mass_bin,sampling_probability,relative_bin_integral,probability_physical_quantity,spectral_validation_comparison_quantity,spectral_validation_transform,source_model_id,production_case_name,production_origin,production_interpolation_method,source_base_case,source_validation_class,transformation_contract,source_origin_file,source_origin_sha256,source_snapshot_file,source_snapshot_sha256,exact_production_energy_grid
0.05,0.15000000000000002,0.1,6.656017039403619e-05,6.656017039403619e-05,6.656017039403619e-05,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
9.55,9.649999999999999,9.6,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
9.649999999999999,9.75,9.7,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
9.75,9.850000000000001,9.8,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
9.850000000000001,9.95,9.9,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
9.95,10.05,10.0,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.05,10.149999999999999,10.1,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.149999999999999,10.25,10.2,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.25,10.350000000000001,10.3,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.350000000000001,10.45,10.4,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.45,10.55,10.5,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.55,10.649999999999999,10.6,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.649999999999999,10.75,10.7,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.75,10.850000000000001,10.8,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.850000000000001,10.95,10.9,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
10.95,11.05,11.0,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
11.05,11.149999999999999,11.1,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
11.149999999999999,11.25,11.2,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
11.25,11.350000000000001,11.3,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
11.350000000000001,11.45,11.4,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
11.45,11.55,11.5,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
11.55,11.649999999999999,11.6,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
11.649999999999999,11.75,11.7,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
11.75,11.850000000000001,11.8,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
11.850000000000001,11.95,11.9,0.0,0.0,0.0,PHOTON_NUMBER_PROBABILITY_MASS_PER_BIN,ENERGY_FLUENCE_MASS_PER_BIN,energy_fluence_mass_i = energy_center_MeV_i * probability_mass_bin_i,PROJECT_10MV_40x40,10MV_40x40_interpolated,project_derived_from_6MV_energy_axis_scaled_10_over_6_probability_conserving_rebin,energy_axis_scaled_10_over_6_probability_conserving_rebin_from_6MV_40x40,6MV_40x40,DERIVED_PROJECT_SOURCE_NOT_MACHINE_COMMISSIONED,E10=E6*(10/6); probability mass linearly split onto the existing 0.1-MeV common-center grid; no invented tail,/home/a/projects/particle-accelerator-shielding-simulator/geant4sim/GUI/geant4GUI/photon_neutron_bpe_app/photon_wall_simulation_core.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,/home/a/projects/Radiation_Research/radiation_shielding/Radiation-Shielding-Research/results/phase1/source_models/source_library_snapshot/photon_wall_simulation_core__9f2f53dab9997188.py,9f2f53dab99971884f4a97bea897d6a0ebb61dd1d6a65daf7b634f589941222e,True
